ORF_ID_transcript,ORF_ID_gene
ENST00000397615.6_453_1835,ENSG00000023191.16_453_1835
ENST00000451590.5_47_199,ENSG00000174775.16_47_199
ENST00000451590.5_189_755,ENSG00000174775.16_189_755
ENST00000329451.7_64_1965,ENSG00000185522.8_64_1965
ENST00000397566.5_411_1958,ENSG00000185507.19_411_1958
ENST00000397574.6_371_1879,ENSG00000185507.19_371_1879
ENST00000382409.3_486_2180,ENSG00000177030.16_486_2180
ENST00000397472.6_10_759,ENSG00000177225.16_10_759
ENST00000319863.12_23_682,ENSG00000177225.16_23_682
ENST00000320230.9_385_1353,ENSG00000177542.10_385_1353
ENST00000534030.1_22_222,ENSG00000177700.5_22_222
ENST00000449825.5_358_1536,ENSG00000177830.17_358_1536
ENST00000436108.6_94_132,ENSG00000177830.17_94_132
ENST00000524832.5_89_706,ENSG00000177830.17_89_706
ENST00000421673.6_3076_7368,ENSG00000184956.15_3076_7368
ENST00000317204.10_125_946,ENSG00000078902.15_125_946
ENST00000329957.6_269_994,ENSG00000182208.13_269_994
ENST00000397374.7_159_2003,ENSG00000184545.10_159_2003
ENST00000636615.1_96_1766,ENSG00000250644.3_96_1766
ENST00000236671.6_134_1369,ENSG00000117984.13_134_1369
ENST00000381406.8_753_1301,ENSG00000167244.18_753_1301
ENST00000434045.6_386_1093,ENSG00000167244.18_386_1093
ENST00000397262.5_234_563,ENSG00000254647.6_234_563
ENST00000352909.7_179_1582,ENSG00000180176.14_179_1582
ENST00000440480.6_191_1105,ENSG00000129757.12_191_1105
ENST00000620138.4_142_1299,ENSG00000205531.12_142_1299
ENST00000380542.8_142_1266,ENSG00000205531.12_142_1266
ENST00000397111.9_247_2490,ENSG00000110619.17_247_2490
ENST00000005082.13_77_1894,ENSG00000005801.16_77_1894
ENST00000526601.5_175_2004,ENSG00000005801.16_175_2004
ENST00000324932.11_422_5821,ENSG00000110713.15_422_5821
ENST00000397004.8_171_2930,ENSG00000110713.15_171_2930
ENST00000351018.4_159_731,ENSG00000177105.9_159_731
ENST00000254436.7_141_1538,ENSG00000132109.9_141_1538
ENST00000300747.9_348_1745,ENSG00000167333.12_348_1745
ENST00000380034.7_258_1736,ENSG00000132256.18_258_1736
ENST00000380027.5_785_1762,ENSG00000132256.18_785_1762
ENST00000433961.5_56_868,ENSG00000132256.18_56_868
ENST00000438025.5_72_560,ENSG00000132256.18_72_560
ENST00000449352.6_490_3180,ENSG00000051009.10_490_3180
ENST00000524416.1_537_2825,ENSG00000051009.10_537_2825
ENST00000303927.3_172_954,ENSG00000170955.9_172_954
ENST00000530979.1_57_935,ENSG00000170955.9_57_935
ENST00000299402.10_101_2224,ENSG00000166313.18_101_2224
ENST00000609360.5_101_2230,ENSG00000166313.18_101_2230
ENST00000265983.7_102_1487,ENSG00000110169.10_102_1487
ENST00000525074.5_438_2627,ENSG00000110171.19_438_2627
ENST00000254584.6_85_1107,ENSG00000132254.12_85_1107
ENST00000254605.10_119_1486,ENSG00000132275.10_119_1486
ENST00000299424.8_479_1132,ENSG00000166337.9_479_1132
ENST00000299427.10_35_1750,ENSG00000166340.15_35_1750
ENST00000299441.4_452_10306,ENSG00000166341.7_452_10306
ENST00000288937.6_106_630,ENSG00000158042.8_106_630
ENST00000278314.4_410_2134,ENSG00000149050.9_410_2134
ENST00000299498.10_150_977,ENSG00000166394.14_150_977
ENST00000343202.8_67_1170,ENSG00000166405.14_67_1170
ENST00000447869.5_1043_2461,ENSG00000130413.15_1043_2461
ENST00000402157.6_442_4176,ENSG00000166436.15_442_4176
ENST00000313726.10_356_3760,ENSG00000166444.18_356_3760
ENST00000534025.5_461_1054,ENSG00000175348.10_461_1054
ENST00000309166.7_286_837,ENSG00000175352.10_286_837
ENST00000520467.5_72_2984,ENSG00000175356.12_72_2984
ENST00000530044.5_19_3741,ENSG00000184014.7_19_3741
ENST00000528080.5_340_1212,ENSG00000166471.10_340_1212
ENST00000256190.12_139_5685,ENSG00000133812.15_139_5685
ENST00000265981.6_144_833,ENSG00000110315.6_144_833
ENST00000541483.5_177_2138,ENSG00000072952.18_177_2138
ENST00000339995.9_1111_3213,ENSG00000110321.16_1111_3213
ENST00000432999.6_605_2578,ENSG00000236287.7_605_2578
ENST00000227756.4_470_2233,ENSG00000110328.5_470_2233
ENST00000528848.2_239_1411,ENSG00000254598.2_239_1411
ENST00000396505.6_240_1289,ENSG00000050165.17_240_1289
ENST00000528120.5_250_1530,ENSG00000148925.10_250_1530
ENST00000256196.8_315_926,ENSG00000133818.13_315_926
ENST00000249923.7_302_3160,ENSG00000129083.12_302_3160
ENST00000396394.6_398_1186,ENSG00000129084.17_398_1186
ENST00000334636.9_156_1550,ENSG00000186104.10_156_1550
ENST00000528252.5_426_2594,ENSG00000110693.17_426_2594
ENST00000531066.5_43_3855,ENSG00000166689.15_43_3855
ENST00000265970.11_1_5058,ENSG00000011405.13_1_5058
ENST00000339994.4_569_1738,ENSG00000187486.5_569_1738
ENST00000389817.7_70_4812,ENSG00000006071.12_70_4812
ENST00000302539.8_70_4815,ENSG00000006071.12_70_4815
ENST00000635881.1_32_1846,ENSG00000006071.12_32_1846
ENST00000318024.8_110_1765,ENSG00000006611.15_110_1765
ENST00000265965.9_153_1526,ENSG00000129158.10_153_1526
ENST00000250018.6_564_1895,ENSG00000129167.9_564_1895
ENST00000524803.5_51_1472,ENSG00000166788.9_51_1472
ENST00000396253.7_464_3508,ENSG00000110756.17_464_3508
ENST00000251968.3_417_1586,ENSG00000074319.12_417_1586
ENST00000396197.7_30_1442,ENSG00000151116.16_30_1442
ENST00000336349.5_258_2291,ENSG00000179119.14_258_2291
ENST00000327470.4_978_2099,ENSG00000183161.4_978_2099
ENST00000354193.4_118_348,ENSG00000198168.8_118_348
ENST00000529533.5_239_1321,ENSG00000169550.12_239_1321
ENST00000396005.7_875_2164,ENSG00000148942.14_875_2164
ENST00000328697.10_783_1793,ENSG00000109881.16_783_1793
ENST00000317945.6_149_727,ENSG00000109881.16_149_727
ENST00000379214.8_445_3297,ENSG00000205213.13_445_3297
ENST00000278193.6_22_612,ENSG00000148943.11_22_612
ENST00000439476.6_921_1601,ENSG00000176697.18_921_1601
ENST00000530115.1_1108_1677,ENSG00000224411.3_1108_1677
ENST00000263181.6_292_2985,ENSG00000121621.6_292_2985
ENST00000328224.6_1247_3193,ENSG00000182255.6_1247_3193
ENST00000448418.6_488_1192,ENSG00000066382.16_488_1192
ENST00000358117.9_250_1005,ENSG00000066382.16_250_1005
ENST00000597505.5_985_5349,ENSG00000170959.14_985_5349
ENST00000640368.1_513_1820,ENSG00000007372.21_513_1820
ENST00000638914.1_880_2145,ENSG00000007372.21_880_2145
ENST00000323959.8_141_2291,ENSG00000176102.11_141_2291
ENST00000438862.6_207_515,ENSG00000176102.11_207_515
ENST00000525763.5_23_406,ENSG00000085063.14_23_406
ENST00000265651.7_29_1432,ENSG00000110429.13_29_1432
ENST00000257818.2_1038_1511,ENSG00000135363.11_1038_1511
ENST00000435224.2_426_3500,ENSG00000166016.5_426_3500
ENST00000257832.6_129_893,ENSG00000135374.9_129_893
ENST00000395787.3_216_941,ENSG00000149089.12_216_941
ENST00000606205.5_477_1793,ENSG00000110436.11_477_1793
ENST00000263401.9_18_611,ENSG00000110442.11_18_611
ENST00000526995.5_314_1813,ENSG00000175104.14_314_1813
ENST00000395648.7_303_842,ENSG00000175274.18_303_842
ENST00000531130.6_228_662,ENSG00000175274.18_228_662
ENST00000532921.1_216_566,ENSG00000175274.18_216_566
ENST00000020926.7_113_1390,ENSG00000019505.7_113_1390
ENST00000532681.5_865_1587,ENSG00000121680.15_865_1587
ENST00000323180.10_149_313,ENSG00000135365.15_149_313
ENST00000323180.10_438_2270,ENSG00000135365.15_438_2270
ENST00000418153.6_270_2240,ENSG00000135365.15_270_2240
ENST00000458649.6_420_4313,ENSG00000110497.14_420_4313
ENST00000326737.3_249_1295,ENSG00000180423.4_249_1295
ENST00000311956.8_99_1415,ENSG00000175220.11_99_1415
ENST00000529230.5_48_6143,ENSG00000175216.14_48_6143
ENST00000378623.5_244_5958,ENSG00000134569.9_244_5958
ENST00000524782.5_230_1792,ENSG00000149182.14_230_1792
ENST00000298838.10_163_1434,ENSG00000165912.15_163_1434
ENST00000256997.7_118_1386,ENSG00000134575.9_118_1386
ENST00000619920.4_195_1511,ENSG00000165916.8_195_1511
ENST00000358597.7_1_1458,ENSG00000149187.17_1_1458
ENST00000532048.5_931_2430,ENSG00000149187.17_931_2430
ENST00000533290.5_716_2344,ENSG00000123444.13_716_2344
ENST00000302514.3_653_1504,ENSG00000172247.3_653_1504
ENST00000302503.7_159_1067,ENSG00000109919.9_159_1067
ENST00000263773.9_14_3064,ENSG00000109920.12_14_3064
ENST00000378460.6_150_4355,ENSG00000030066.13_150_4355
ENST00000358252.7_211_5340,ENSG00000149115.13_211_5340
ENST00000278412.6_268_2394,ENSG00000149136.8_268_2394
ENST00000534081.5_21_1526,ENSG00000254979.5_21_1526
ENST00000395123.6_306_1778,ENSG00000134802.17_306_1778
ENST00000278426.7_357_2033,ENSG00000149150.8_357_2033
ENST00000525158.1_182_451,ENSG00000134809.8_182_451
ENST00000287156.8_209_655,ENSG00000156587.15_209_655
ENST00000431606.3_145_876,ENSG00000156603.15_145_876
ENST00000263847.5_481_2901,ENSG00000110048.11_481_2901
ENST00000300146.9_86_2395,ENSG00000166889.13_86_2395
ENST00000300151.4_215_967,ENSG00000166902.4_215_967
ENST00000257264.3_106_1404,ENSG00000134827.7_106_1404
ENST00000332539.4_113_1297,ENSG00000183134.4_113_1297
ENST00000227524.8_207_1718,ENSG00000110107.8_207_1718
ENST00000301765.9_234_1298,ENSG00000167987.10_234_1298
ENST00000335613.9_568_3252,ENSG00000167992.12_568_3252
ENST00000301764.11_399_3818,ENSG00000167986.13_399_3818
ENST00000294072.8_679_1404,ENSG00000162144.9_679_1404
ENST00000439958.7_157_1542,ENSG00000149532.15_157_1542
ENST00000535222.5_121_420,ENSG00000149532.15_121_420
ENST00000539008.5_1_2058,ENSG00000011347.9_1_2058
ENST00000535826.5_53_1618,ENSG00000011347.9_53_1618
ENST00000537328.5_53_289,ENSG00000134825.15_53_289
ENST00000350997.11_405_1736,ENSG00000149485.18_405_1736
ENST00000525588.5_1_1251,ENSG00000221968.8_1_1251
ENST00000301773.9_141_1145,ENSG00000167994.11_141_1145
ENST00000378024.8_276_17945,ENSG00000124942.13_276_17945
ENST00000308436.11_153_2774,ENSG00000149016.15_153_2774
ENST00000278823.6_403_2394,ENSG00000149480.6_403_2394
ENST00000394773.6_309_2996,ENSG00000149499.11_309_2996
ENST00000265471.9_229_1233,ENSG00000149541.9_229_1233
ENST00000346178.8_17_2914,ENSG00000089597.16_17_2914
ENST00000356638.7_18_2849,ENSG00000089597.16_18_2849
ENST00000330574.2_54_3110,ENSG00000185085.2_54_3110
ENST00000431002.6_334_777,ENSG00000162194.12_334_777
ENST00000431002.6_2213_2680,ENSG00000162194.12_2213_2680
ENST00000294119.6_169_1068,ENSG00000162191.13_169_1068
ENST00000301935.9_204_1058,ENSG00000162191.13_204_1058
ENST00000403734.2_2521_3906,ENSG00000234857.2_2521_3906
ENST00000301785.5_314_2434,ENSG00000214753.2_314_2434
ENST00000394807.3_127_1848,ENSG00000185670.7_127_1848
ENST00000307366.7_28_633,ENSG00000168569.7_28_633
ENST00000531709.6_115_1182,ENSG00000162231.13_115_1182
ENST00000294179.7_155_1219,ENSG00000162236.11_155_1219
ENST00000525239.5_539_1693,ENSG00000133316.15_539_1693
ENST00000336232.6_506_1762,ENSG00000149452.15_506_1762
ENST00000323646.9_356_841,ENSG00000176485.11_356_841
ENST00000398868.7_278_1900,ENSG00000184743.12_278_1900
ENST00000433688.2_154_2187,ENSG00000188070.9_154_2187
ENST00000301459.4_521_1957,ENSG00000167771.5_521_1957
ENST00000542359.5_28_426,ENSG00000133315.10_28_426
ENST00000317459.10_170_928,ENSG00000149743.13_170_928
ENST00000394532.7_272_775,ENSG00000002330.13_272_775
ENST00000544844.5_559_933,ENSG00000173113.6_559_933
ENST00000409571.5_1565_5359,ENSG00000110076.18_1565_5359
ENST00000377387.5_78_2096,ENSG00000168066.20_78_2096
ENST00000377390.7_339_2255,ENSG00000168066.20_339_2255
ENST00000227503.13_356_1999,ENSG00000168066.20_356_1999
ENST00000377350.7_93_2528,ENSG00000168067.11_93_2528
ENST00000377326.7_500_2329,ENSG00000133895.14_500_2329
ENST00000342711.5_1_4653,ENSG00000171219.8_1_4653
ENST00000320631.7_256_1857,ENSG00000110047.17_256_1857
ENST00000377264.7_114_5927,ENSG00000110046.12_114_5927
ENST00000279168.6_62_442,ENSG00000149735.6_62_442
ENST00000358658.7_173_2248,ENSG00000168060.15_173_2248
ENST00000275517.7_174_929,ENSG00000146670.9_174_929
ENST00000310597.5_56_1264,ENSG00000174276.6_56_1264
ENST00000279259.7_344_415,ENSG00000149806.10_344_415
ENST00000294256.12_95_1942,ENSG00000162298.18_95_1942
ENST00000449943.5_50_481,ENSG00000162298.18_50_481
ENST00000301873.9_312_4178,ENSG00000168056.15_312_4178
ENST00000528516.5_427_3843,ENSG00000168056.15_427_3843
ENST00000309100.7_487_3027,ENSG00000173327.7_487_3027
ENST00000406246.7_263_1915,ENSG00000173039.18_263_1915
ENST00000308418.8_190_681,ENSG00000172922.8_190_681
ENST00000532090.2_281_2845,ENSG00000254470.2_281_2845
ENST00000525451.6_717_1214,ENSG00000172757.12_717_1214
ENST00000531972.5_137_1465,ENSG00000172638.12_137_1465
ENST00000338369.6_114_1205,ENSG00000172500.12_114_1205
ENST00000357519.8_122_1192,ENSG00000172500.12_122_1192
ENST00000438576.2_87_965,ENSG00000175573.6_87_965
ENST00000449692.3_32_907,ENSG00000175573.6_32_907
ENST00000526451.5_210_704,ENSG00000175376.8_210_704
ENST00000359461.10_161_883,ENSG00000174851.15_161_883
ENST00000376901.8_186_1064,ENSG00000174851.15_186_1064
ENST00000359957.7_162_899,ENSG00000174744.13_162_899
ENST00000311181.4_148_1392,ENSG00000174684.6_148_1392
ENST00000357440.6_230_1597,ENSG00000174669.11_230_1597
ENST00000310999.11_182_670,ENSG00000174547.13_182_670
ENST00000310442.4_236_1087,ENSG00000174165.7_236_1087
ENST00000333861.4_1002_2615,ENSG00000182791.4_1002_2615
ENST00000525754.5_670_1746,ENSG00000173914.11_670_1746
ENST00000533211.5_333_7502,ENSG00000173898.11_333_7502
ENST00000393955.6_82_3615,ENSG00000173599.13_82_3615
ENST00000312419.7_148_468,ENSG00000175482.8_148_468
ENST00000376745.8_150_1139,ENSG00000172531.14_150_1139
ENST00000393893.5_134_1600,ENSG00000172725.13_134_1600
ENST00000436757.6_289_3948,ENSG00000110697.12_289_3948
ENST00000376693.2_11_718,ENSG00000167799.9_11_718
ENST00000227471.6_108_1871,ENSG00000110057.7_108_1871
ENST00000265689.8_28_1398,ENSG00000110721.11_28_1398
ENST00000356135.9_268_1584,ENSG00000110721.11_268_1584
ENST00000304363.8_568_3009,ENSG00000110066.14_568_3009
ENST00000304271.10_500_1750,ENSG00000171067.10_500_1750
ENST00000255087.9_233_1708,ENSG00000132749.10_233_1708
ENST00000265641.9_156_2474,ENSG00000110090.12_156_2474
ENST00000362034.6_11_625,ENSG00000197345.12_11_625
ENST00000279147.8_145_519,ENSG00000149716.12_145_519
ENST00000601538.5_112_5625,ENSG00000162105.17_112_5625
ENST00000407721.6_213_1637,ENSG00000172893.15_213_1637
ENST00000528511.6_10_804,ENSG00000254469.7_10_804
ENST00000393695.7_333_6677,ENSG00000137497.17_333_6677
ENST00000278671.9_164_646,ENSG00000149357.9_164_646
ENST00000535234.5_191_553,ENSG00000110200.8_191_553
ENST00000538039.5_124_2154,ENSG00000162129.12_124_2154
ENST00000340729.9_61_2004,ENSG00000162129.12_61_2004
ENST00000444035.6_189_2948,ENSG00000186642.15_189_2948
ENST00000359373.9_853_5169,ENSG00000186635.14_853_5169
ENST00000543304.5_470_1342,ENSG00000214530.8_470_1342
ENST00000409418.8_553_2604,ENSG00000137478.14_553_2604
ENST00000064778.8_286_1017,ENSG00000054965.10_286_1017
ENST00000356467.4_280_984,ENSG00000054965.10_280_984
ENST00000310653.10_503_1126,ENSG00000175582.19_503_1126
ENST00000336083.7_457_1080,ENSG00000175582.19_457_1080
ENST00000355693.4_249_509,ENSG00000181924.6_249_509
ENST00000310473.7_307_705,ENSG00000175567.8_307_705
ENST00000310473.7_844_1770,ENSG00000175567.8_844_1770
ENST00000334126.11_228_7286,ENSG00000168014.16_228_7286
ENST00000298198.4_313_2178,ENSG00000165434.7_313_2178
ENST00000420843.6_99_1352,ENSG00000137486.16_99_1352
ENST00000360025.7_99_1328,ENSG00000137486.16_99_1328
ENST00000529721.5_538_2352,ENSG00000158555.14_538_2352
ENST00000304771.7_1112_3190,ENSG00000171533.11_1112_3190
ENST00000529901.1_4724_5884,ENSG00000137492.7_4724_5884
ENST00000278568.8_531_2189,ENSG00000149269.9_531_2189
ENST00000525428.5_92_802,ENSG00000074201.8_92_802
ENST00000308488.10_334_4626,ENSG00000048649.13_334_4626
ENST00000534064.5_36_2924,ENSG00000149262.16_36_2924
ENST00000353172.5_136_810,ENSG00000151364.16_136_810
ENST00000281031.4_476_832,ENSG00000151366.12_476_832
ENST00000299626.9_73_1650,ENSG00000159063.12_73_1650
ENST00000376156.7_5_1405,ENSG00000159063.12_5_1405
ENST00000340067.3_280_1059,ENSG00000188997.7_280_1059
ENST00000340149.6_161_2074,ENSG00000033327.12_161_2074
ENST00000281038.9_377_1807,ENSG00000137513.9_377_1807
ENST00000278550.11_464_8770,ENSG00000149256.15_464_8770
ENST00000329203.4_136_1413,ENSG00000182103.4_136_1413
ENST00000313010.7_196_1683,ENSG00000137509.10_196_1683
ENST00000533486.5_286_894,ENSG00000137502.9_286_894
ENST00000525503.5_380_508,ENSG00000137500.9_380_508
ENST00000525503.5_1003_1461,ENSG00000137500.9_1003_1461
ENST00000376104.6_649_3237,ENSG00000150672.16_649_3237
ENST00000530800.5_368_490,ENSG00000150672.16_368_490
ENST00000490820.2_228_1289,ENSG00000137504.13_228_1289
ENST00000393346.7_150_2105,ENSG00000073921.17_150_2105
ENST00000529760.5_212_922,ENSG00000073921.17_212_922
ENST00000393324.7_255_2066,ENSG00000151376.16_255_2066
ENST00000526504.5_328_1353,ENSG00000151376.16_328_1353
ENST00000531380.1_460_1917,ENSG00000174804.3_460_1917
ENST00000243662.10_306_716,ENSG00000123892.11_306_716
ENST00000227266.9_116_1504,ENSG00000109861.15_116_1504
ENST00000320585.10_411_1406,ENSG00000110172.11_411_1406
ENST00000326402.8_198_1643,ENSG00000180773.14_198_1643
ENST00000323981.6_201_1034,ENSG00000166012.16_201_1034
ENST00000323929.7_224_2347,ENSG00000020922.12_224_2347
ENST00000393241.8_234_2354,ENSG00000020922.12_234_2354
ENST00000279839.7_124_810,ENSG00000150316.11_124_810
ENST00000536441.6_338_1813,ENSG00000149212.11_338_1813
ENST00000346299.9_600_2270,ENSG00000087053.18_600_2270
ENST00000524717.5_1286_4753,ENSG00000184384.13_1286_4753
ENST00000278520.9_430_2061,ENSG00000149231.11_430_2061
ENST00000325455.9_1947_4253,ENSG00000082175.14_1947_4253
ENST00000398136.6_422_1045,ENSG00000152558.14_422_1045
ENST00000260227.4_54_854,ENSG00000137673.8_54_854
ENST00000279441.8_41_1465,ENSG00000166670.9_41_1465
ENST00000315274.6_69_1475,ENSG00000196611.4_69_1475
ENST00000571244.2_98_1507,ENSG00000262406.2_98_1507
ENST00000260247.9_344_1054,ENSG00000137692.11_344_1054
ENST00000393158.6_181_1290,ENSG00000170962.12_181_1290
ENST00000444739.6_912_2042,ENSG00000196954.13_912_2042
ENST00000301919.8_1417_2451,ENSG00000170903.10_1417_2451
ENST00000617528.1_27_404,ENSG00000170903.10_27_404
ENST00000531837.1_668_2503,ENSG00000182359.14_668_2503
ENST00000526355.6_470_2665,ENSG00000152402.10_470_2665
ENST00000282251.9_41_2710,ENSG00000152404.15_41_2710
ENST00000428149.6_153_2144,ENSG00000137760.14_153_2144
ENST00000525071.5_731_1660,ENSG00000110660.14_731_1660
ENST00000278612.8_107_4387,ENSG00000149308.16_107_4387
ENST00000323468.9_67_1587,ENSG00000178202.12_67_1587
ENST00000434945.6_304_1656,ENSG00000178202.12_304_1656
ENST00000265843.8_112_6078,ENSG00000110723.11_112_6078
ENST00000525344.5_6_5951,ENSG00000110723.11_6_5951
ENST00000343115.8_321_2069,ENSG00000137710.14_321_2069
ENST00000260283.8_979_3858,ENSG00000137727.12_979_3858
ENST00000311129.9_22_2022,ENSG00000137713.15_22_2022
ENST00000527614.5_67_1869,ENSG00000137713.15_67_1869
ENST00000622211.4_294_2825,ENSG00000258529.5_294_2825
ENST00000260257.8_49_1920,ENSG00000255561.6_49_1920
ENST00000280350.8_224_1168,ENSG00000150773.10_224_1168
ENST00000509359.6_31_171,ENSG00000150779.11_31_171
ENST00000509359.6_505_657,ENSG00000150779.11_505_657
ENST00000200135.7_146_2482,ENSG00000086827.8_146_2482
ENST00000003302.8_136_3300,ENSG00000048028.11_136_3300
ENST00000623205.2_181_549,ENSG00000180425.11_181_549
ENST00000452722.7_22_1347,ENSG00000182985.17_22_1347
ENST00000542447.6_130_1371,ENSG00000182985.17_130_1371
ENST00000331581.10_172_1584,ENSG00000182985.17_172_1584
ENST00000260210.4_25_1881,ENSG00000137656.11_25_1881
ENST00000227322.7_61_1437,ENSG00000109917.10_61_1437
ENST00000227665.8_309_1133,ENSG00000110243.11_309_1133
ENST00000375323.5_228_1028,ENSG00000118137.9_228_1028
ENST00000445177.5_155_4087,ENSG00000160584.15_155_4087
ENST00000320934.7_632_2986,ENSG00000160613.12_632_2986
ENST00000313005.10_462_1964,ENSG00000186318.16_462_1964
ENST00000321322.6_591_6341,ENSG00000177103.13_591_6341
ENST00000292079.6_67_264,ENSG00000137731.13_67_264
ENST00000526014.5_597_881,ENSG00000137726.16_597_881
ENST00000278949.8_57_761,ENSG00000160588.9_57_761
ENST00000278937.6_130_774,ENSG00000149573.8_130_774
ENST00000264020.6_379_1443,ENSG00000118096.7_379_1443
ENST00000534980.5_307_1755,ENSG00000110367.11_307_1755
ENST00000334801.7_1077_5462,ENSG00000186174.12_1077_5462
ENST00000525102.5_597_791,ENSG00000137700.17_597_791
ENST00000330775.9_254_1540,ENSG00000137700.17_254_1540
ENST00000617285.4_126_3122,ENSG00000149428.18_126_3122
ENST00000409993.6_1577_2776,ENSG00000172269.18_1577_2776
ENST00000442480.1_172_678,ENSG00000172269.18_172_678
ENST00000375140.7_1310_1648,ENSG00000248712.7_1310_1648
ENST00000264036.5_16_1953,ENSG00000076706.16_16_1953
ENST00000260187.6_296_2110,ENSG00000036672.15_296_2110
ENST00000525735.1_213_1400,ENSG00000036672.15_213_1400
ENST00000264025.7_541_2082,ENSG00000110400.10_541_2082
ENST00000340882.2_10_1056,ENSG00000110400.10_10_1056
ENST00000341846.9_423_2186,ENSG00000137699.16_423_2186
